,importance,scaled_importance
"A . K . Sark ar , J . 1 . This appeal arises out of a proceedings for filing an award in Court and obtaining a judgment there on . 2 . The award was made in respect of disputes between the appellant , a professor of the respondent , the University of Delhi , and the respondent . The dispute originally started many years ago and with the passage of time , increased in volume . A narrative of the disputes is necessary for the proper appreciation of the question arising in this appeal and this we now proceed to give . 3 . On 10 - 5 - 19 44 , the appellant was appointed Professor of Chemistry by the respondent . In August , 1948 , the Government of India appears to have sanctioned a scheme called the Selection Grade for a higher grade of pay for certain professors . The appellant claimed to be entitled to the benefit of this scheme but it was not given to him by the respondent . This was the first dispute between the parties . In March 1949 another professor , Dr . S esh ad ri , was appointed by the respondent the Head of its Department of Chemistry . The appellant contended that he was the Head of the Department and had been wrong fully supers eded by the appointment of Dr . S esh ad ri as the Head . This gave rise to another dispute . The appell ants case is that he tried to get this dispute solved by arbitration under the provisions of the Delhi University Act , 1922 , but was unable to do so owing to the obstruct ive attitude of the University authorities , and was therefore , on 18 - 10 - 19 49 , forced to file a suit for a declaration that his removal from his position of the Head of the Department of Chemistry was illegal . The respondent in its turn also had certain complaints against the appellant for misconduct of more or less serious character into the details of which it is not necessary to enter . It appears to have been agreed between the parties in October 1950 that the mutual grievances would be investigated by Sir S . V ard ach ari ar and Bak shi Sir Tek Chand and their decision was to be accepted as final and binding . In view of this agreement the appellant withdrew his afore said suit on 3 - 11 - 1950 . The investigation was thereafter held and a report submitted on 1 - 3 - 19 51 , which appears to have gone substantially against the appellant . The appellant contended that the investigation had not been fairly held and that the report was for this and other reasons defective and not binding on him . He actually made an application on 26 - 3 - 19 51 to the Sub - Judge , Delhi , under Sec . 33 of the Arbit ration Act , 1940 , for a declaration that there was no arbitration agreement and hence the two references had no jurisdiction to act or to make an award and in the alternative , if there was an award , for an order setting it aside . While this application was pending , the Executive Council of the respondent passed a resolution on 26 - 4 - 19 51 terminating the appell ants service as a professor of the University in view of the findings against him in the report of the investigators . On 11 - 2 - 19 52 , the Sub - Judge , Delhi , dismissed the application under section 33 on the ground that the agreement as to the investigation by Sir S . V ad ach ari ar , and Bak shi Sir Tek Chand of the mutual grievances was not a submission to arbitration and therefore no application under Sec . 33 of the Arbit ration Act lay . An appeal to the High Court was dismissed on 22 - 4 - 19 53 for the same reason . 4 . What we have stated so far gives the history of the disputes between the parties . We now proceeded to the events with which we are immediately concerned in this appeal . 5 . On 28 - 4 - 19 53 , the appellant wrote a letter to the respondent claiming under the provisions of Sec . 45 of the Delhi University Act an arbitration with regard to various disputes mentioned in it . That section is in these terms : Section 45 . Any dispute arising out of a contract between the University and any officer or teacher of the University shall , on the request of the officer of teacher concerned , be referred to a Tribunal of Arbit ration consisting of one member appointed by the Executive Council , one member nominated by the officer or teacher concerned , and an u mpire appointed by the Chancellor . The decision of the Tribunal shall be final and no suit shall lie in any Civil Court in respect of the matters decided by the Tribunal . Every such request shall be deemed to be a submission to arbitration upon the terms of this section , within the meaning of the Arbit ration Act , 1940 , and all the provisions of that Act with the exception of section 2 thereof , shall apply accordingly . 6 . By that letter the appellant appointed Professor M . N . S aha , the Celebr ated scientist , now deceased an arbit rator and called upon the respondent to nominate another arbit rator . The disputes raised in this letter were , ( a ) that the appellant had been wrong fully deprived of the selection grade ; ( b ) that by the appointment of Dr . S esh ad ri , as the Head of the Department of Chemistry , the appell ants had been wrong fully supers eded ; ( c ) that his dismissal was wrongful . A copy of this letter was sent to Professor S aha . On 2 - 5 - 19 53 , the appellant again wrote to the respondent calling attention to the fact that he had already appointed Professor S aha an arbit rator and requiring it to appoint an arbit rator within fourteen days as provided under the law . On 7 - 5 - 19 53 , the respondent wrote to the appellant that his letter of 28 - 4 - 19 53 had been considered by its Executive Council on 30 - 4 - 19 53 and that the Council , for the reasons mentioned , to which it is not necessary to refer , did not propose to take any action in the matter . There after , on 18 - 5 - 19 53 , the appellant addressed a further letter to the respondent in which he stated , "" as the said University had failed for 15 clear days to appoint after the service of my said notice "" meaning his notice of 2 - 5 - 19 53 , "" on the University , please take notice that I hereby appoint Professor M . N . S aha arbit rator appointed by me to act as the sole arbit rator and give his award ."" The appellant also wrote in similar terms to Professor S aha asking him to proceed with the reference as he had become the sole arbit rator . On 24 - 5 - 19 53 , Professor S aha wrote to the respondent stating that as he had been appointed the sole arbit rator by the appellant , he fixed 15 - 6 - 19 53 for the hearing of the case . On 12 - 6 - 19 53 , the respondent wrote to Professor S aha intim ating that it had been advised that the appellant had no right to call for an arbitration and that the respondent did not recognise him ( Professor S aha ) as an arbit rator and also he had no jurisdiction to act as one . Notwithstanding this Professor S aha started the arbitration proceedings on 16 - 6 - 19 53 . The respondent appeared by a lawyers before Professor S aha and repeated its objection to his jurisdiction to act as an arbit rator . Professor S aha overr uled the respondents objection and held that he had jurisdiction to act as the sole arbit rator where upon the representatives of the respondent retired from the proceedings which were then continued in their absence . 7 . Professor S aha made an award which is dated 17 - 6 - 19 53 . The material portion of the award is in these terms : "" The points requiring determination by me are as follows : 1 . Whether the Selection Grade of Prof essors was rightly withheld in the case of Dr . S . B . D utt when it was given to all other professors of his standing and senior ity . 2 . Whether Dr . S . B . D utt was appointed Professor and Head of the Chemistry Department of the University and was rightly removed from the Heads hip . 3 . Whether the dismissal of Dr . D utt by a resolution passed by the Executive Council on 26 - 4 - 19 51 was m ala fide and illegal and therefore wrongful and in effect ual . 4 . Whether Dr . D utt was harassed by the officials of the University and its effect . After giving the case my careful and earnest attention I find : ( a ) The steps for giving the Selection Grade of Prof essors of the University to Dr . S . B . D utt were wrong fully and without just cause not taken by the University and he has therefore been wrong fully deprived of the Selection Grade . ( b ) The terms of appointment of Dr . D utt were that he would be also the Head of the Chemistry Department . His removal from Heads hip was wrongful . ( c ) Dr . D utt was wrong fully dismissed . His dismissal was ultra v ires , m ala fide and has no effect on his status . He still continues to be a professor of the University . ( d ) He has been subjected to harassment ."" 8 . At the request of the appellant , Professor S aha filed the award in the Court of the Sub - Judge , Delhi , on 24 - 6 - 19 53 . The respondent took various objections to it . The Sub - Judge overr uled these objections and passed a decree on 27 - 5 - 19 54 making the award , except ing a small portion thereof with which this appeal is not concerned , a rule of Court . The respondent filed two appeals from this decree , one in the Court of the senior Sub - Judge , Delhi and the other in the Court of the District Judge , Delhi , as it was in doubt as to which was the proper Court to which the appeal lay . By an order made on 26 - 11 - 19 54 , the High Court withdrew both these appeals to itself for trial , and by its judgment dated 15 - 1 - 19 55 allowed the appeals and set aside the award on the ground that it disclosed an error on the face of it . The present appeal is against this judgment . 9 . Two points have been raised in this appeal , one by the appellant and the other by the respondent on a matter decided against it which will be referred to later . 10 . The appellant contends that the High Court was wrong in its view that the award disclosed an error on the face of it . The High Court had held that it was not open to the arbit rator "" to grant Dr . D utt a declaration that he was still a professor in the University which no Court could or would give him ."" The High Court felt that this declaration amounted to specific enforcement of a contract of personal service which was forbidden by Sec . 21 of the Specific Relief Act and therefore disclosed an error on the face of the award . 11",0.0012543069,18.098791
"___. We are in entire agreement with the view expressed by the High Court . There is no doubt that a contract of personal service cannot be specifically enforced . Section 21 Cl . ( b ) of the Specific Relief Act , 18 77 , and the second illustration under this clause given in the section makes it so clear that further elabor ation of the point is not required . It seems to us that the present award does pur port to enforce a contract of personal service when it states that the dismissal of the appellant "" has no effect on his status ,"" and "" He still continues to be a Professor of the University ."" When a decree is passed according to the award which if the award is unex ception able , has to be done under Sec . 17 of the Arbit ration Act after it has been filed in Court , that decree will direct that the award be carried out and hence direct that the appellant be treated as still in the service of the respondent . It would then enforce a contract of personal service , for the appellant claimed to be a professor under a contract of personal service , and so offend S . 21 ( b ).",-0.004800888,-69.27353
"12 . It was said that this might make the award erroneous but that was not enough ; before it could be set aside , it had further to be shown that the error appeared on the face of the award . The learned Counsel contended that no error appeared on the face of the award as the reasoning for the decision was not stated in it . It was said that this was laid down in the well - known case of Champ sey Bh ara and Co . v . J iv ra j Ball oo Sp inning and We aving Co . Ltd ., 50 Ind App 324 : ( AIR 1923 PC 66 ) ( A ). We were referred to the observations occurring in the judgment at p . 331 ( of Ind App ) : ( at p . 69 of AIR ) to the following effect : "" An error in law on the face of the award means , in their Lords hips view , that you can find in the award or a document actually incorporated thereto , as for instance a note app ended by the arbit rator stating the reasons for his judgment , some legal proposition which is the basis of the award and which you can then say is erroneous ."" 13",-0.004730304,-68.25505
"___. We are unable to agree that the Judicial Committee laid down the proposition that the learned Counsel for the appellant asc ribes to them . When they referred to the reasons for the judgment , they were contemplating a case where the judgment , that is , the award itself , did not disclose an error but the reasons given for it in an app ended paper , did . They did not intend to say that no error can appear on the face of an award unless the reasons for the decision contained in the award were given in it . In our view , all that is necessary for an award to disclose an error on the face of it is that it must contain , either it itself or in some paper intended to be incorporated in it , some legal proposition which on the face of it and without more , can be said to be erroneous . This was the decision of the Judicial Committee in the Champ sey Bh ara and Co ., case ( A ). As the award in this case directs specific enforcement of a contract of personal service , it involves a legal proposition which is clearly erroneous",-0.00055416796,-7.9962645
. 14 . Another point raised on behalf of the appellant was that the portion of the award which held that his dismissal had no effect on his status and that he continued to be a professor was merely consequential and hence a surplus age and therefore an error disclosed in it would not v iti ate the award . This contention seems to us to be unfounded .,-0.0012018968,-17.342548
"___The award held that the appellant had been dismissed wrong fully and m ala fide . Now , it is not consequential to such a finding that the dismissal was of no effect , for a wrongful and m ala fide dismissal is none the law an effective dismissal through it may give rise to a claim in damages . The award , no doubt , also said that the dismissal of the appellant was ultra v ires but as will be seen later , it did not thereby hold the act of dismissal to be a nan ity and , therefore , of no effect . We are also clear in our mind that the contention about the offending portion of the award being a mere surplus age aff ords no assistance to the appellant for it was not said on his behalf that the offending portion was sever able from the rest of the award and should be struck out as a mere surplus age . It , therefore , has to remain as a part of the award and so long as it does so , it would disclose an error on the face of the award and make it liable to be set aside as a whole",-0.0015504404,-22.371796
". 15 . It was then contended that a declaration that the appellant continued in his service under the respondent in spite of his dismissal by the latter was a declaration which the law permitted to be made and was not therefore erroneous . It was said that such a declaration had in face been made by the Judicial Committee in The High Commissioner for India v . I . M . L all , 75 Ind App 225 : ( AIR 1948 PC 121 ) ( B ).",-0.0047869273,-69.07208
"___This contention , in our view , also lacks substance . That was not a case based on a contract of personal service . Indeed the contract of the respondent in that case provided that the service was "" to continue during the pleasure of His Majesty , His He irs and Success ors , to be sign ified under the hand of the Secretary of State for India ."" The respondent had been dismissed by an order made under the hand of the Secretary of State for India , and as he was liable to be dismissed at , the pleasure of the Crown , he could base no complaint against his dismissal on the contract of service and did not , in fact , do so . He founded his suit on the claim that his dismissal by the Crown from the Indian Civil Service of which he was a member , was void and of no effect as certain mandatory provisions of the Government of India Act , 1935 , had not "" been complied with . The Judicial Committee accepted this claim and there upon made the declaration that the purported dismissal of the respondent was void and in operative and he remained a member of the Service at the date of the institution of his suit . The declaration did not enforce a contract of personal service but proceeded on the basis that the dismissal could only be effected in terms of the statute and as that had not been done , it was a nan ity , from which the result followed that the respondent had continued in service . All that the Judicial Committee did in this case was to make a declaration of a statutory invalid ity of an act which is a thing entirely different from enforcing a contract of personal service",-0.0027976427,-40.36807
". 16 . The learned Counsel for the appellant also referred to us to Ram Kiss endas D han uka v . Sat ya Char an Law , 77 Ind App 128 : ( AIR 1950 PC 81 ) ( C ), in support of his contention that the declaration in the form made in the award was legal . That was a case of a suit by the minority shareholders in a company against its directors for a declaration that an ordinary resolution of the company terminating the appointment of its Managing Agent was void and in operative in asm uch as under Art 132 of the Articles of Association of the Company the Managing Agents could be removed by an extraordinary resolution only . The High Court had declared the resolution to be void and in operative ."" The Judicial Committee maintained that declaration and rejected the argument that "" to affirm the continu ance in force of the Managing Agents appointment amounted to specific enforcement of the contract of personal service and was a violation of Sec . 21 ( b ) of the Specific Relief Act , 18 77 ."" It is quite clear to us that this decision has no application to the case in hand . That was not a case in which specific performance of a contract of service was sought . In fact the servant , that is to say , the Managing Agent , was not a party to the action at all . As the Judicial Committee observed : "" It ( the decree ) merely prevents dismissal of the appointment at the instance of a majority in violation of the articles of association of the company which the minority are entitled to have observed . As between the company and the managing agents it certainly has not the effect of enforcing a contract of personal service ."" It was a case , as the Chief Justice of the Cal cut ta High Court said in his judgment , in Ram Kiss endas v . Sat ya Char an , 50 Cal W N 310 ( D ) at p . 331 "" not to enforce a claim to employment with an employer , but a suit to prevent third persons interfering with the Compan ys employees who are carrying out their contract of service with the company . In other words , it is not a suit to enforce a contract , but a suit to prevent the procurement of a breach of contract ."" To such a suit , of course , Sec . 21 of the Specific Relief Act has no application . 17 . The learned Counsel for the appellant also contended that the present case was a case of an ultra v ires act as I . M . L alls case ( B ) was and therefore governed by the same considerations . He relied for this purpose on that portion of the award which held that the "" app ell ants dismissal was ultra v ires .""",-0.0033430615,-48.23809
"___We find no basis for this contention . No point as to the dismissal of the appellant being ultra v ires had been referred to the arbit rator . The points for decision set out by the arbit rator do not refer to any question of the dismissal being ultra v ires . Again the letter of the appellant , dated 28 - 4 - 19 53 , setting out the disputes of which he required decision by arbitration does not make out any case that the dismissal of the appellant by the respondent was ultra v ires the lat ters incorporating statute . His point about the dismissal was that it had been malicious and therefore wrongful ; that it had been brought about by a resolution of the Executive Council of the respondent on the basis of the report ( also called award ) of the investigators ,",-0.0069303354,-100.0
