,importance,scaled_importance
"V . RAM AS UB RAM AN IAN , J . 1 . Agg rieved by the dismissal of their appeal by the Customs Exc ise and Service Tax App ell ate Tribunal ( for short C EST AT ), the ass essee has come up with the present appeal under Section 35 L ( b ) of the Central Exc ise Act , 1944 . 2 . We have heard Sh ri K unal Ch atter ji , learned counsel for the appellant / ass essee and Ms . N isha Bag chi , learned standing counsel for the respondent . 3 . The appellant is a company wholly owned by the State Government of West Bengal . It is engaged in the manufacture of Rel ays which is used as part of the Railway signaling system . 4 . A Rel ay is generally an electr ically operated switch , used to control a circuit . They may also be used where several circuits must be controlled by one signal . 5 . Though essentially rel ays are electrical equipment , they may also form part of Railway signaling equipment . 6 . While the normal electrical rel ays fall under Tar iff Item No . 85 36 . 90 , Rail ways and Rail ways signaling equipment fall under No . 8 608 . 7 . It appears that from 01 . 03 . 1986 till February - 1993 , the effective rate of excise duty charged under both sub - head ings was 15 % and hence the appellant had no problem with the classification of their goods under sub - heading No . 85 36 . 90 . But with effect from 28 . 02 . 1993 , the effective rate of excise duty for the goods under sub - heading No . 85 36 . 90 became much higher than the effective rate of duty for the goods under sub - heading 8 608 . 8 . On 27 . 08 . 1993 , the appellant submitted a classification list for the approval of the Assistant Collector , Central Exc ise . This list provided details of the products manufactured by the appellant as Railway signaling equipment , including rel ays and claimed that they should be classified under sub - heading 8 608 and not under 85 36 in the First Schedule to the Central Exc ise Tar iff Act . Ad mittedly this classification list was approved by the competent authority . 9 . On 23 . 04 . 1996 the Central Board of Exc ise and Customs issued a circular indicating that plug - in type rel ays mer ited classification under the Chapter He ading 85 . 36 . There after , the Assistant Commissioner of Central Exc ise issued nine different show cause - cum - demand notices calling upon the appellant to show cause as to why the goods should not be classified under the Sub - Head ing 85 36 . 90 and why the differential duty should not be collected together with the interest and penalty . 10 . The appellant gave reply to the show cause notices , cont ending that what was manufactured by them was supplied only to Rail ways as part of the signaling equipment and that , therefore , the show cause notices required to be dropped . 11 . However , the Assistant Commissioner passed 9 separate Orders - in - original on 20 / 21 . 12 . 2001 confirming the demand . The dates of the show cause notices , the period to which each one of them related to , the differential excise duty arrived at by the Ad jud icating Authority and the penalty imposed by the Ad jud icating Authority are provided in a tab ular column for easy appreciation as follows :- TABLE 12 . Agg rieved by the Orders - in - original , the appellant filed statutory appeals . All the nine appeals were partly allowed by the Commissioner ( App eals ) by an Order dated 29 . 08 . 2003 . By this Order , the App ell ate Authority confirmed the classification made by the Ad jud icating Authority and the consequential differential duty demanded by the Ad jud icating Authority . However , the penalty imposed by the Original Authority was set aside by the Commissioner ( App eals ). 13 . Chall eng ing that portion of the order of the Commissioner ( App eals ) upholding the proposed classification and demanding differential duty , the appellant filed an appeal before C EST AT . The C EST AT dismissed the appeal by a final order dated 26 . 03 . 2008 . It is against the said order that the appellant has come up with the present appeal under Section 35 L ( b ) of the Central Exc ise Act , 1944 . 14 . The questions that arise for our consideration in this appeal are : ( i ) Whether the Rel ays manufactured by the appellant used only as Railway signaling equipment would fall under Chapter 86 , Tar iff Item 8 608 as claimed by the appellant or under Chapter 85 Tar iff Item No . 85 36 . 90 as claimed by the Department ? ( ii ) Whether the show cause - cum - demand notices issued by the Department on various dates during the period 1995 - 1998 were not barred by time under Section 11 - A of the Central Exc ise Act , 19 44 , in the absence of any fraud , collusion , willful mis statement or suppression of facts , especially since the classification list submitted by the appellant have been approved on 27 . 08 . 1993 ? Question No . 1 15 . For finding an answer to question No . 1 , it is necessary first to see the description of the goods that fall under Chapter 85 and Chapter 86 with particular reference to the relevant Tar iff Items there under . Chapter 85 covers goods , described as Electrical machinery and equipment and parts thereof ; sound record ers and reprodu cers , television image and sound record ers and reprodu cers , and parts and accessories of such articles . 16 . Chapter He ading 85 36 covers Electrical apparatus for switching or protecting electrical circuits , or for making connections to or in electrical circuits ( for example , switches , rel ays , f uses , surge suppress ors , plugs sockets , lamp - holders and other connectors , junction boxes ), for a voltage not exceeding 1 , 000 volts ; connectors for optical fib res , optical fibre bundles or cables . 17 . Sub - heading 85 36 . 90 covers other apparatus . This includes ( i ) Motor starters for AC motors under sub - heading 85 36 . 90 . 10 ; ( ii ) Motor starters for DC motors under sub - heading 85 36 . 90 . 20 ; ( iii ) Junction boxes under sub - heading 85 36 . 90 . 30 ; and ( iv ) others under sub - heading 85 36 . 90 . 90 . 18 . Chapter 86 covers Railway or tram way locom ot ives , rolling - stock and parts thereof ; railway or tram way track fixtures and fitt ings and parts thereof ; mechanical ( including electro - me chan ical ) traffic signaling equipment of all kinds . 19 . Chapter He ading 8 608 covers Railway or tram way track fixtures and fitt ings ; mechanical ( including electro - me chan ical ) signaling safety or traffic control equipment for railway , tram ways , roads , inland waterways , parking facilities , port installation or air - fields ; parts of the foregoing . 20 . There are five sub - head ings under Chapter He ading 8 608 which are as follows : TABLE",-0.2331169623484446,-0.08462553840132563
"___21 . The Assistant Commissioner who passed the Orders - in - Original felt that the Rel ays manufactured by the appellant fell only under the category of Electrical machinery covered by Chapter 85 and that in view of Note 2 ( f ) of Section XV II , the expressions parts and parts and accessories appearing in Chapter 86 do not apply to electrical machinery or equipment , covered by Chapter 85 . The Assistant Commissioner also relied upon Rule 3 ( a ) of the General Rules for Interpret ation of the First Schedule to the Central Exc ise Tar iff Act , 1985 to hold that the He ading which provides the most specific description shall be preferred to the He ading providing a more general description . Therefore , the Original Authority held that since Rel ays do not find a mention in Chapter 86 , but finds a specific mention in Chapter He ading 85 36 , the same has to be classified only under sub - Head ing 85 36 . 90 . 22 . The App ell ate Authority agreed with the ass essee that the Rel ays manufactured by them are used solely as part of the Railway signaling equipment , but held that in view of Note 2 ( f ) of Section XV II , the Orders of the Original Authority did not call for any interference . However , the App ell ate Authority set aside that portion of the Orders of the Original Authority by which penalty was imposed . This was on the ground that the classification list submitted by the appellant on 27 . 08 . 1993 was approved by the competent Authority and that , therefore , the appellant could not be taken to have violated the provisions of the law . 23 . C EST AT , by the Order imp ug ned in the present appeal , merely conc urred with the reasoning given by the App ell ate Authority and dismissed the appeal . 24 . As could be seen from the Orders of the Original Authority and the first App ell ate Authority , the answer to question No . 1 revolves around the description of goods found in Chapters 85 and 86 , as well as the Notes in Section XV II and the General Rules for Interpret ation of the First Schedule .",0.5834500761653292,8.310948140582312
"We have already extracted the description of goods in Chapters 85 and 86 . Therefore , let us now take note of the relevant Notes in Section XV II and the relevant Rule of the General Rules for interpretation of the First Schedule . 25 . Section 2 of the Central Exc ise Tar iff Act , 1985 provides that the rates at which duties of excise shall be levied under the Central Exc ise Act , 1944 are specified in the First Schedule and the Second Schedule . The First Schedule contains a set of Rules known as General Rules for the Interpret ation of this Schedule . These Rules begin with a mandate that the classification of goods in this Schedule shall be governed by the principles laid there under . 26 . Rule 1 of these Rules makes it clear that the titles of Sections , Chapters and Sub - Ch apters are provided for ease of reference only and that for legal purposes , classification shall be determined according to the terms of the Head ings and any relative Section or Chapter Notes and provided such head ings or Notes do not otherwise require , according to the provisions of the rules that follow . 27 . Rule 2 deals with ( i ) incomplete or unfinished articles ; and ( ii ) m ixtures or combinations of material or substance . While Rule 2 ( a ) deals with incomplete or unfinished Articles , Rule 2 ( b ) deals with m ixtures or combinations of a material or substance . 28 . Rule 3 deals with cases where goods are class ifiable under two or more sub - head ings . But Rule 3 begins with a reference to Rule 2 ( b ). Therefore , it is necessary to extract Rule 2 ( b ) and Rule 3 together . They read as follows : 2 . ( a ) x xxx ( b ) Any reference in a heading to a material or substance shall be taken to include a reference to m ixtures or combinations of that material or substance with other materials or substances . Any reference to goods of a given material or substance shall be taken to include a reference to goods consisting wholly or partly of such material or substance . The classification of goods consisting of more than one material or substance shall be according to the principles of Rule 3 . 3 . When by application of rule 2 ( b ) or for any other reason , goods are , prim a fac ie , class ifiable under two or more head ings , classification shall be effected as follows : ( a ) the heading which provides the most specific description shall be preferred to head ings providing a more general description . However , when two or more head ings each refer to part only of the materials or substances contained in mixed or composite goods or to part only of the items in a set put up for retail sale , those head ings are to be regarded as equally specific in relation to those goods , even if one of them gives a more complete or precise description of the goods . ( b ) m ixtures , composite goods consisting of different materials or made up of different components , and goods put up in sets for retail sale , which cannot be classified by reference to ( a ), shall be classified as if they consisted of the material or component which gives them their essential character , insofar as this criterion is applicable . ( c ) when goods cannot be classified by reference to ( a ) or ( b ), they shall be classified under the heading which occurs last in numerical order among those which equally merit consideration . 29 . Interestingly Rule 2 ( a ) speaks about Article , Rule 2 ( b ) speaks about material or substance as well as goods of a given material or substance and Rule 3 speaks about goods .",0.05778983950580896,7.922997332771096e-05
"___30 . In the case on hand , the claim of the ass essee was that the rel ays manufactured by them were part of the railway signaling equipment . But all the Authorities were of the unanimous view that this product is refer able to goods of a specific description in Chapter sub - Head ing 85 36 . 90 and that , therefore , General Rule 3 ( a ) will apply . 31 . But in invoking General Rule 3 ( a ), the Authorities have omitted to take note of 2 things . They are : ( i ) that as laid down by this Court in Commissioner of Central Exc ise Vs . Sim plex Mills Co . Ltd ( 2005 ) 3 S CC 51 the General Rules of Interpret ation will come into play , as mandated in Rule 1 itself , only when no clear picture emerges from the terms of the Head ings and the relevant section or chapter notes ; and ( ii ) that in any case , Rule 3 of the General Rules can be invoked only when a particular good is class ifiable under two or more Head ings , either by application of Rule 2 ( b ) or for any other reason . Once the authorities have concluded that by virtue of Note 2 ( f ) of Section XV II , rel ays manufactured by the appellant are not even class ifiable under Chapter He ading 8 608 , we do not know how the Authorities could fall back upon Rule 3 ( a ) of the General Rules . There is a fundamental fallacy in the reasoning of the Authorities , that Rule 3 ( a ) of the General Rules will apply , especially after they N had found that rel ays are not class ifiable under Chapter He ading 8 608 , on account of Note 2 ( f ) of Section XV II .",0.13608912218786462,0.005737849223066592
"32 . Coming to Section XV II , which preced es Chapter 86 , the same contains a few notes , one of which is Note 2 , which lists out certain articles to which the expressions parts and parts and accessories mentioned in Chapter 86 do not apply . Note 2 ( f ) reads as follows :- 1 . x xxx 2 . x xx ( a ) x xxx ( b ) x xxx ( c ) x xxx ( d ) x xxx ( e x xxx ( f ) electrical machinery or equipment ( Chapter 85 ) 33 . Note 2 ( f ) is relied upon by the Revenue , in view of the fact that Chapter He ading 8 608 uses the words parts of the foregoing after the words Railway or tram way track fixtures and fitt ings etc . Chapter He ading 8 608 does not specifically mention electrical rel ays . The ass esse es contention is that it is part of the railway signaling safety or traffic control equipment and that , therefore , Rel ays manufactured by them would fall under Chapter He ading 8 608 due to the usage of the word parts . It is this contention that is sought to be repe lled by the Authorities by relying upon Note 2 ( f ) of Section XV II .",0.8511932765853221,54.925369948079926
"___34 . Though at first blush , Note 2 ( f ) seems to apply to the case on hand , it may not , upon a deeper scrutiny .",-0.8579278836042261,-57.13286245877769
35 . Note 3 of Section XV II reads as follows : References in Chapters 86 to 88 to parts or accessories do not apply to parts or accessories which are not suitable for use solely or principally with the articles of those Chapters . A part or accessory which answers to a description in two or more of the head ings of those Chapters is to be classified under that heading which corresponds to the principal use of that part or accessory .,-0.8257414005969186,-47.190259536749934
"___36 . What is recognized in Note 3 can be called the suit ability for use test or the user test . While the exclusion under Note 2 ( f ) may be of goods which are capable of being marketed independently as electrical machinery or equipment , for use otherwise than in or as Railway signaling equipment , those parts which are suitable for use solely or principally with an article in Chapter 86 cannot be taken to a different Chapter as the same would negate the very object of group classification . This is made clear by Note 3 .",-0.9595632051193486,-100.0
"37 . It is conceded by the Revenue that the rel ays manufactured by the appellant are used solely as part of the railway signaling / traffic control equipment . Therefore , the invocation of Note 2 ( f ) in Section XV II , overlooking the sole or principal user test indicated in Note 3 , is not justified .",0.665239691095876,16.01484848154266
"___38 . On the question as to what test would be appropriate in a given case , this court pointed out in A . Nag ar aj u Bros Vs . State of A . P . 1994 Supp ( 3 ) S CC 122 , as follows : … .. there is no one single universal test in these matters . The several decided cases drive home this truth quite eloqu ently . It is for this reason probably that the common par lance test or commercial usage test , as it is called , is treated as the more appropriate test , though not the only one . There may be cases , particularly in the case of new products , where this test may not be appropriate . In such cases , other tests like the test of predomin ance , either by weight of value or on some other basis may have to be applied . It is indeed not possible , nor desirable , to lay down any hard and fast rules of universal application Therefore , the respondents ought not to have overlooked the predominant use or sole / pr inc ipal use test acknowledged by the General Rules for the Interpret ation of the Schedule . 39 . As pointed out by the Commissioner ( App eals ), the goods were previously classified ( before 1993 ) under Sub - heading 85 36 . 90 , but a revised classification list , class ifying them under sub - heading 8 608 , submitted by the appellant , was approved by the competent Authority on 27 . 08 . 1993 . After such specific approval of the classification list , it is not proper on the part of the Authorities to invoke Note 2 ( f ) of Section XV II . Hence question No . 1 is answered in favour of the appellant and against the Revenue .",0.556313501899701,6.549830642059038
