,importance,scaled_importance
"Gh ul am Hasan , J . 1 . This appeal brought by special leave under Art . 136 ( 1 ) of the Constitution is directed against the order dated February 6 , 1951 , of the High Court of Jud ic ature at Mad ras , dismissing the petition of the appellant under Art . 226 , praying for the issue of a writ of cert ior ari to qu ash the order dated November 10 , 1950 , passed by the respondent in the following circumstances : - 2 . The appellant is the les see of a site to the town of Tan j ore to the State of Mad ras upon which he has a bus - stand . The bus - stand originally belonged to the Tan j ore Municip ality and the appellant merely held a licence from that authority . Later on , the title of the Municip ality to the site was questioned by a third party and in a civil litigation which ensued the title of the Municip ality was neg at ived . There upon the appellant obtained the lease - hold right of the site from the true owner and constructed a bus - stand con forming to the design approved by the Municip ality . Besides sheds for passengers and vehicles it provided other amenities . It was situated near the Railway Station and most of the buses leaving Tan j ore for out - Station journeys used this bus - stand both as the starting port and the termin us . It appears that the site was approved as convenient and suitable for the bus - stand both by the Municip ality and the District authorities for buses p lying from and into Tan j ore . The appellant held the licence for running the bus stand year after year . In 1939 the Municip ality granted him a licence for four months only instead of one year as required by S . 270 ( c ) of the Mad ras Municip alities Act ( V of 1920 ), and the appellant succeeded in vind icating his right for a whole years licence in the Civil Court by obtaining the relief for injunction and an order directing the issue of a licence against the Municip ality for 1940 - 41 . The appellant carried on the business without let or hind rance until 1950 when the Municip ality refused to renew his licence , where upon he obtained a mandatory injunction from the Civil Court directing the Municip ality to grant him a licence for the year 1950 - 51 . This decree was passed on October 7 , 1950 . 3 . On February 21 , 1950 , however the Regional Transport Authority , Tan j ore , which is the respondent in the present appeal , declared the bus - stand as unsu itable with effect from April 1 , 1950 , and altered the starting and the terminal points from that date . This order resulted in the closing of the appell ants bus stand . This decision which was given by means of a resolution was confirmed subsequently by another resolution passed on March 31 , 1950 . The appellant challenged the validity of these resolutions by a petition under Art . 226 before the Mad ras High Court on the ground that they were passed without jurisdiction and were contrary to the principles of natural justice as they were passed without notice to the appellant and without giving him an opportunity to defend his right . The resolutions purported to have been passed under S . 76 of the Motor Vehicles Act , 1939 which runs thus : "" The Provincial Government or any authority authorized in this behalf by the Provincial Government may , in consultation with the local authority having jurisdiction in the area concerned , determine places at which motor vehicles may stand either indefinitely or for a specified period of time , and may determine the places at which public service vehicles may stand either indefinitely or for a specified period of time , and may determine the places at which public service vehicles may stop for along er time than is necessary for the taking up and setting down of passengers ."" The Division Bench of the Mad ras High Court consisting of the learned Chief Justice and another learned Judge qu ashed the two orders as prayed for the appl nt . on the grounds that the orders were passed ex part e , and that S . 76 did not authorize the respondent to close the bus - stand . In the opinion of the Bench , S . 76 deals with provision for parking places and halting stations and has no application to a permanent bus - stand which is a sort of a radi ating center of all the bus traffic for the town . It was held therefore that the Regional Transport Authority could not under Sec . 76 fix starting and termin us places for motor - b uses . 4 . Reference was made in the course of the arguments to Rule 268 , Mad ras Vehicles Rules , 1940 , and the learned Judges observed that though the rule does empower the Transport Authority to fix starting places and termin i between which public service vehicles other than motor cars shall be permitted to be used , but that this could be done only if starting places and termin i had not already been fixed in accordance with the provisions of any Stat ute . In the present case as these had already been fixed in accordance with Rule 27 - D , Motor Vehicles Rules , 1923 , the Transport Authority could not fix new starting places and termin i under Rule 268 of the Rules passed in 1940 . The Bench pointed out that the rule was defective and would lead to an imp asse if the starting places and termin i already fixed become unsu itable and have to be shifted . Accordingly they suggested that the rule should he amended and a provision introduced confer ring on the appropriate authority the requisite power to alter from time to time the starting places and termin i ........ .... See - Eb rahim Sa he b v . Regional Transport Authority , Tan j ore , A . I . R . 1951 Mad 419 . 5 . It appears that within two months of the decision of the High Court Rule 268 was amended by the Government . Before the decision of the High Court was given , the bus - stand was shifted to a place belonging to the Municip ality in another area . Rule 268 as it originally stood ran thus :"" In the case of public service vehicles ( other than motor c abs ) if starting places and termin i have not been fixed in accordance with the provisions of any statute , the transport authority may , after consultation with such other authority as it may deem desirable , fix starting places and termin i between which such vehicles shall be permitted to be used within its jurisdiction . A list of such places shall be supplied by such authority to every holder of a permit for such vehicles . When such places have been fixed , every such vehicle shall start only from such places "". By the amendment the words "" if starting places and termin i have not been fixed in accordance with the provisions of any statute "" were deleted , and the words "" and after notice to the parties affected , fix or alter from time to time for good and proper reasons ,"" were added . As amended , the rule runs thus :"" 268 . In the case of public service vehicles ( other than motor c abs ) the Transport authority may after consultation with such other authority as it may consider desirable , and after notice to the parties affected , fix or alter from time to time for good and proper reasons , the starting places and termin i between which such vehicles shall be permitted to be used within its jurisdiction . A list of such places shall be supplied by such authority to every holder of a permit for such vehicles at the time of grant of or renewal of permits . When such places have been fixed every such vehicle shall start only from such places "". 6 . The respondent then issued a notice to the appellant on October 25 , 1950 , to show cause why the bus - stand should not be shifted , the grounds given being that it was not satisf actor ily maintained and was situated in a limited space which was inadequate to accommodate all the buses using the stand and that it did not permit of any improvements being carried out . The appellant filed a long written statement object ing to the notice and challenging the grounds , where upon the respondent issued a fresh notice on November 2 , 1950 , in which the original grounds were dropped and were substituted by the ground from the point of convenience of the travelling public . After hearing the appellant and the Municip ality , the Board passed a resolution on November 10 , 1950 , that for good and proper reasons , namely , the convenience of the travelling public , the Transport Authority had resolved to alter the starting places and termin i of all public service vehicles ( other than motor c abs ) arriving at and proceeding from Tan j ore from the existing bus - stand owned by the appellant to the Municipal bus - stand in another area of the town . This order led to another petition being filed in the High Court at Mad ras , praying for a writ of cert ior ari under Art . 226 . The appellant questioned the jurisdiction of the Transport Authority to pass the order in question . It was contended before the High Court that Rule 268 as amended was itself ultra v ires , first ly , because it was beyond the rule making power conferred by S . 68 , sub - rule ( r ) of the Motor Vehicles Act , and secondly because it was rep ug nant to Art . 19 ( 1 ) ( g ) of the Constitution . Both these content ions were rejected by the High Court and the petition was dismissed . 7 . The content ions raised before the High Court have been repeated before us . We are satisfied that there is no good ground for differing from the view taken by the High Court . The Motor Vehicles Act contains 10 Chapters . Chapter IV of the Act deals with control of transport vehicles . Section 47 ( 1 ) lays down that the Regional Transport Authority shall , in deciding whether to grant or refuse a stage carriage permit , have regard to the following matters , namely , ( a ) the interest of the public generally ; ( b ) to ( f ) ................................ ................ ......... 8 . Section 48 says that the Regional Transport Authority after consideration of the matters set forth in S . 47 , may attach to a stage carriage permit any prescribed condition or any one or more of the following conditions . Various conditions are set out one of which ( v ) is material for our purposes . It is to the effect "" that within Municipal limits and in such other areas and places as may be prescribed , passengers shall not be taken up or set down at or except at specified points ."" The material portion of S . 68 may be set out here :"" ( 1 ) A Provincial Government may make rules for the purpose of carrying into effect the provisions of this Chapter .( 2 ) Without prejudice to the gener ality of the foregoing power , rules under this Section may be made with respect to all or any of the following matters , namely : * * ( r ) Pro hib iting the picking up or setting down of passengers by stage or contract car riages at specified places or in specified areas or at places other than duly notified stands or halting places ........ ....... ;""",-0.6008077157597713,-8.898733786086781
"___9 . It is obvious from a plain reading of sub - s . ( 1 ) that the Government has got full power to make rules , for the purpose of carrying into effect the provisions contained in Chapter IV relating to the control of transport vehicles and according to sub - s . ( 2 ) without prejudice to this power , the Government has the power to frame rules with respect to matters set out in 2 ( a ) to ( za ). It is significant to note that the Act does not follow the ordinary made of providing at the end of the Act that the Government is empowered to make rules for the purpose of carrying into effect the provisions of the Act but at the end of each of the Chapters , including Chapter IV , the power has been reserved to the Provincial Government to make rules for the purpose of carrying into effect the provisions of the Chapter . The purpose of Chapter IV is described by the comp end ious expression control of transport vehicles and the Provincial Government is invested with pl enary powers to make rules for carrying out that purpose . Keeping in view the purpose underlying the Chapter we are not prepared to hold that the fixing or alteration of bus - stand s is foreign to that",-0.13403158743763854,-0.004916844961148051
"purpose . 10 . It was contended that S . 68 , sub - s . 2 ( r ) does not confer the power upon the transport authority to direct the fixing or the alteration of a bus stand and that Rule 268 of the rules framed under that Section was , therefore , ultra v ires . We are not prepared to acc ede to this contention , Sub - Section",0.05646817835707152,6.526338517696156e-05
"___2 ( r ) clearly contem plates three definite situations . It prohibits the picking up or setting down of passengers ( i ) at specified places ( ii ) in specified areas and ( iii ) at places other than duly notified stands or halting places . If the power to make rules in regard to these matters is given to the Government , then it follows that a specified place may be prohibited from being used for picking up or setting down passengers . This will inevitably result in the closing of that specified place for the purpose of picking up or setting clown of passengers . Similarly a specified area may be excluded for the same purpose . The expression duly notified stands is not defined in the Act , but it is reasonable to presume that a duly notified stand must be one which is notified by the Transport Authority and by none other . There is no warrant for the presumption that it must be notified by the",-0.30111941590293023,-0.28141322574679745
"Municip ality . Reference was made to S s . 270 ( b ), 270 ( c ) and 270 ( e ), 1 , 2 and 3 of the Mad ras District Municip alities Act V of 1920 , and it was argued that the authority which is clothed with a power to fix a stand , is the",0.5629592004693227,6.427399784279805
"___Municip ality . Section 270 ( b ) em powers the Municipal Council to construct or provide halting places and cart - stand s , and the latter according to the Explan ation app ended to the Section includes a stand for motor vehicles as well . Section 270 ( c ) merely says that where a Municipal Council has provided a public landing place , halting place or cart - stand , the executive authority may prohibit the use for the same purpose by any person within such distance thereof , as may be determined by the Municipal Council , of any public place or the sides of any public street . Section 270 ( e ) lays down that no person can open a new private cart - stand or continue to keep open a private stand unless he ob tains from the Council a licence to do so . These provisions do not affect , the power of the Transport Authority to regulate traffic control or impose restrictions upon the licence of any such cart - stand . If rule 268 is therefore within the power of the rule making authority , it follows that it cannot be challenged as being void because it is not consistent with some general law .",0.5020432977127969,3.625405387733324
"11 . Rel iance was placed on a passage at page 299 of Cra ies on Stat ute Law as laying down that a by - law must not be rep ug nant to the statute or the general law . But by - laws and rules made under a rule making power conferred by a statute do not stand on the same footing , as such rules are part and parcel of the statute itself . 12 .",0.8544236147462358,51.762700131282855
"___Section 68 , sub - s . 2 ( r ) involves both a general prohibition that the stand will cease to exist as well as a particular prohibition , namely , that passengers shall not be picked up or set down at a specified point . The order passed by the Transport Authority properly construed falls within the am bit of S . 68 , sub - s . 2 ( r ). Rule 268 under which the order impe ached was passed is a rule framed under the pl enary rule - making power referred to in S . 68 , sub - s . 1 . Sub - Section 2 ( za ) says that a rule may be made with respect to any other matter which is to be or may be prescribed . This shows the existence of resid uary power vested in the rule making authority . It follows therefore that Rule 268 is within the scope of the powers conferred under S . 68 of the",-0.9420949019460789,-84.3575535025875
"Act . 13 . The next contention was that the order is rep ug nant to Art . 19 ( 1 )( g ) of the Constitution , according to which all citizens must have the right to practice any profession or to carry on any occupation , trade or business . It",0.7913825824204068,35.2844332368203
"___cannot be denied that the appellant has not been prohibited from carrying on the business of running a bus - stand . What has been prohibited is that the bus - stand existing on the particular site being unsu itable from the point of view of public convenience , it cannot be used for picking up or setting down passengers from that stand for out - st ations journeys . But there is certainly no prohibition for the bus stand being used otherwise for carrying passengers from the stand into the town , and vice - vers a . The restriction placed upon the use of the bus - stand for the purpose of picking up or setting down passengers to outward journeys cannot be considered to be an unreasonable",-0.21486242307569792,-0.05205387361569072
