,importance,scaled_importance
"M uk her je a ,  J .( 1 )  This  appeal ,  which  has  came  before  us  on  a  certificate  granted  by  the  High  Court  of  Hyder abad  under  Art .  132 ( 1 )  of  the  Constitution  is  directed  against  a  judgment  of  a  Full  Bench  of  that  Court  dated  7 / 11 / 1950  passed  on  a  petition  under  Art .  226  of  the  Constitution .  By  this  judgment  the  learned  Judges  of  the  High  Court  declared  an  Act ,  known  as  Wal i udd owl a  Success ion  Act  of  1950 ,  void  under  Art .  13 ( 2 )  of  the  Constitution  to  the  extent  that  it  affected  the  rights  of  the  present  respondents  1  to  12  who  were  the  petition ers  in  the  Art .  226  proceeding .  The  object  of  the  imp ug ned  Act ,  which  received  the  ass ent  of  H .  E .  H .  the  N iz am  as  Raj p ram uk h  of  Hyder abad  on  24 / 04 / 1950 ,  was  to  put  an  end  to  the  disputes  that  existed  at  the  time  regarding  succession  to  the  Mat ro oka  or  personal  estate  of  Naw ab  Wal i udd owl a ,  a  wealthy  noble  man  and  a  high  dign itary  of  Hyder abad ,  and  what ,  in  substance ,  the  Act  provided  was  to  dismiss  the  claims  of  succession  to  the  said  properties  put  forward  by  two  of  the  alleged  wives  of  the  late  Naw ab  named  Mah bo ob  Beg um  and  Kad ir an  Beg um  and  their  children .  These  two  ladies  as  well  as  their  children  filed  a  petition  before  the  Hyder abad  High  Court  under  Art .  226  of  the  Constitution  challenging  the  validity  of  the  Act  mentioned  afore said  inter  al ia  on  the  grounds  that  it  conflicted  with  the  petition ers  fundamental  rights  guaranteed  under  Articles  14 ,  19 ( 1 )  ( f )  and  31 ( 1 )  of  the  Constitution  and  praying  far  appropriate  relief s  by  way  of  declaration  and  writ s  of  cert ior ari  and  prohibition .  The  claim  was  resisted  by  Ame er unn issa  Beg um  an  admitted  wife  of  the  late  Naw ab ,  and  her  children  and  they  are  the  persons  who  would  primarily  be  by  the  provisions  of  the  imp ug ned  Act .  The  High  Court  substantially  accepted  the  content ions  of  the  petition ers  and  declared  the  Act  to  be  void  so  far  as  it  affected  them  Against  this  decision  the  present  appeal  has  been  taken  to  this  Court  by  Ame er unn issa  Beg um  and  her  children .( 2 )  To  appreciate  the  content ions  that  have  been  raised  by  the  parties ,  a  brief  resume  of  the  ante ced ent  events  leading  up  to  the  passing  of  the  disputed  legislation  would  be  necessary .( 3 )  Naw ab  Wal i udd owl a ,  who  was  one  of  the  Pa ig ah  noble men  of  Hyder abad  and  was  at  one  time  the  President  of  the  Executive  Council  of  the  State ,  died  at  Medina  on  2 / 2 / 19 35  while  on  a  pilgrimage  to  Hed j az .  Besides  extensive  j ag ir  properties  app ert aining  to  the  Pa ig ah  which  fet ched  him  an  annual  income  of  nearly  Rs .  1 , 36 , 000 . 00  he  left  behind  him  Mat ro oka  or  personal  estate  of  considerable  value .  As  regards  the  surviving  relations  of  the  Naw ab ,  who  could  claim  rights  by  inheritance  to  his  estate ,  it  is  not  disputed  that  Ame er unn issa  Beg um  was  one  of  the  legally  wedd ed  wives  of  the  Naw ab  and  that  she  and  the  five  children  which  the  Naw ab  had  by  her  are  entitled  to  their  legitimate  shares  in  the  properties  left  by  the  deceased .  There  is  also  no  dispute  that  the  Naw ab  went  through  a  legal  marriage  with  a  lady  named  Fat ima  Beg um  who  is  still  alive .  It  appears ,  however ,  that  she  left  her  husband  soon  after  marriage  and  did  not  return  to  him  any  time  thereafter .  During  the  period ,  which  is  material  for  our  present  purpose ,  the  only  claim  which  she  put  forward  against  the  estate  of  the  Naw ab  was  one  for  recover  of  her  d ower  debt  amount ing  to  one  lakh  of  ru pees .  The  whole  dispute  between  the  parties  to  this  litigation  really  centered  round  the  point  as  to  whether  the  other  two  ladies ,  namely ,  Mah bo ob  Beg um  and  Kad ir an  Beg um ,  who  are  respectively  respondents  1  to  5  in  this  appeal ,  were  the  lawfully  married  wives  of  the  late  Naw ab  or  were  they  merely  in  his  keeping  as  k av ases  or  permanent  conc ub ines ?  If  there  was  no  legal  marriage  between  them  and  the  Naw ab ,  it  is  not  disputed  that  their  children ,  though  admittedly  beg otten  on  them  by  the  Naw ab ,  would  not  be  entitled  to  any  share  in  the  Mat ro oka  or  personal  estate  left  by  the  deceased .( 4 )  This  dispute  first  arose  before  the  Pa ig ah  Trust  Committee  whose  duty  it  was  to  distribute  the  income  of  the  Pa ig ah  estate  among  the  heirs  of  the  late  Naw ab .  In  April  1935  shortly  after  Ame er unn issa  Beg um ,  who  had  accompanied  her  husband  to  Mecca ,  returned  to  Hyder abad  after  the  death  of  the  latter ,  the  Committee  addressed  letters  to  Ame er unn issa  Beg um ,  Fat ima  Beg um  and  also  to  Mah bo ob  Beg um  enqu iring  about  the  wives  and  children  left  by  the  Naw ab .  No  letter ,  it  seems ,  was  sent  to  Kad ir an  Bi .  On  a  consideration  of  the  replies  given  by  the  several  add res se es  and  also  of  the  statements  made  on  their  behalf  at  the  hearings  before  the  Committee ,  the  latter  submitted  a  report  to  the  Executive  council  of  the  N iz am .  The  Pa ig ah  Committee  proceeded  on  the  footing  that  the  Naw abs  marriage  with  Ame er unn issa  Beg um  was  beyond  dispute ,  but  as  Mah bo ob  Beg um  did  not  produce  her  marriage  certificate  even  after  repeated  demands  by  the  Committee ,  she  as  well  as  Kad ir an  Bi  were  treated  as  conc ub ines .  The  Committee  recommended  that  the  annual  income  of  the  Pa ig ah  should  be  divided  in  the  proportion  of  60  to  40  amongst  the  legitimate  and  illegitimate  relations  of  the  Naw ab ,  60  per  cent ,  of  the  income  was  to  go  to  Ame er unn isa  Beg um  and  her  issue  and  the  remaining  40  per  cent ,  was  to  be  paid  to  Mah bo ob  and  Kad ir an  as  well  as  to  their  children .  These  recommendations  were  approved  by  the  N iz am  in  a  Fir man  dated  9 / 07 / 19 36 .( 5 )  Previous  to  this ,  express  intim ations  were  given  to  the  surviving  relations  of  Wal i udd owl a  under  orders  of  the  N iz am  that  whatever  disputes  might  exist  among  them  regarding  the  Mat ro oka  or  personal  estate  of  the  Naw ab ,  should  be  decided  by  proper  proceedings  in  a  court  of  law  and  pending  such  decision  the  estate  might  be  kept  under  the  supervision  of  the  Pa ig ah  Committee .  On  the  8 / 02 / 19 38  Mah bo ob  Beg um  and  her  children  filed  a  suit  in  the  Dar - ul - Qu aza ,  which  was  a  court  established  under  the  law  for  deciding  rights  of  succession ,  marriage ,  divorce  etc .  of  the  Muslims  in  the  Hyder abad  State ,  praying  for  a  declaration  that  Mah bo ob  Beg um  was  the  legally  married  wife  of  the  Naw ab  and  the  children  were  his  legitimate  children  and  for  other  consequential  relief s  in  the  shape  of  participation  in  the  Mat ro oka  and  recovery  of  the  d ower  debt  payable  to  Mah bo ob  Beg um .  Both  Ame er unn issa  Beg um  and  Kad ir an  B ibi  as  well  as  their  children  were  among  the  defendants  imp le aded  in  the  suit .  During  the  pend ency  of  the  suit  and  before  it  came  on  for  actual  hearing ,  there  was  a  Fir man  issued  by  the  N iz am  on  9 / 2 / 19 37  on  the  application  of  Ame er unn issa  Beg um ,  directing  the  withdrawal  of  the  suit  from  the  Dar - ul - Qu aza  court  and  the  appointment  of  a  Special  Commission  consisting  of  Naw ab  Ji wan  Yar  Jung ,  the  then  Chief  Justice  of  Hyder abad  and  the  Judge  of  Dar - ul - Qu aza  before  whom  the  suit  was  pending ,  to  investigate  the  matter  and  submit  a  report  to  the  N iz am  through  the  Executive  Council .( 6 )  Proceedings  before  the  Special  Commission  commenced  on  27 / 3 / 19 39 .  Kad ir an  B ibi  filed  a  plaint  before  the  Commission  claiming  on  behalf  of  herself  and  her  children  the  identical  relief s  which  were  claimed  by  Mah bo ob  Beg um  and  her  children ,  and  though  this  plaint  was  at  first  rejected  by  the  Commission  it  was  subsequently  entertained  under  specific  orders  of  the  Executive  Council .  It  appears  that  Fat ima  B ibi  also  lodged  a  plaint  in  respect  of  her  Mahar against  the  estate  of  the  Naw ab  and  this  matter  was  also  directed  to  be  investigated  by  the  Commission .  The  enqu iry  before  the  Commission  was  a  long  affair  in  which  a  large  volume  of  evidence ,  both  oral  and  documentary ,  was  ad du ced .  The  Commission  submitted  the  report  on  16 / 10 / 19 44  and  their  findings ,  in  substance ,  were  that  both  Mah bo ob  Beg um  and  Kad ir an  Beg um  were  legally  married  wives  of  Wal i udd owl a  and  hence  they  as  well  as  their  children  were  entitled  to  have  their  legitimate  shares  in  the  Mat ro oka .  Fat ima  Beg um  was  also  held  to  be  a  legally  wedd ed  wife  of  the  Naw ab ,  and  as  such  entitled  to  the  d ower  claimed  by  her .  When  the  report  came  up  for  consideration  by  the  Executive  Council  the  Members  of  the  Council  were  divided  in  their  opinion .  A  minority  was  in  favour  of  accepting  the  findings  of  the  Commission  but  the  majority  view  was  that  further  expert  opinion  should  be  taken  in  the  matter .  Eventually  on  the  advice  of  the  Council  the  N iz am  directed  by  his  Fir man  dated  27 / 8 / 1945  that  the  report  of  the  Special  Commission  should  be  scrutin ised  by  an  Advisory  Committee  consisting  of  three  persons ,  namely ,  two  Judges  of  the  High  Court  and  the  Legal  Adviser  of  the  State .  This  Committee  was  directed  to  examine  fully  the  bulky  report  of  the  Special  Commission  and  submit  their  opinion  with  a  view  to  assist  the  executive  Council  in  coming  to  their  decision .  They  were  not  to  take  any  fresh  evidence  or  hear  any  further  arguments  from  the  parties .  The  Advisory  Committee  submitted  their  report  on  24 / 11 / 1945  and  the  Committee  held  differing  from  the  view  taken  by  the  Special  Commission  that  neither  Mah bo ob  Beg um  nor  Kad ir an  Beg um  was  the  legally  wedd ed  wife  of  Naw ab  Wal i udd owl a .  Despite  this  report ,  the  majority  of  the  Executive  Council  recommended  that  the  findings  of  the  Special  Commission  should  be  accepted .  The  N iz am  accepted  this  recommendation  and  by  his  Fir man  dated  26 / 6 / 19 47  directed  that  the  findings  of  the  Special  Commission  should  be  implemented  at  an  early  date .  There  was  a  proposal  at  the  beginning  that  the  members  of  the  Special  Commission  themselves  should  be  asked  to  implement  their  findings ,  but  eventually  it  was  decided  by  a  resolution  of  the  Executive  Council  dated  22 / 9 / 19 47  that  the  task  of  enforcing  the  recommendations  of  the  Commission  should  be  entrusted  to  the  Chief  Justice  of  the  Hyder abad  High  Court .  It  appears  that  in  subsequent  communications  to  the  Executive  Council  the  N iz am  expressed  doubt  regarding  the  status  of  Mah bo ob  Beg um  and  Kad ir an  Beg um  and  suggested  the  replacement  of  the  Fir man  of  26 / 6 / 19 47  by  new  orders  in  the  nature  of  a  compromise .  The  Executive  Council ,  however ,  stuck  to  their  decision  and  on  17 / 6 / 19 48  the  findings  of  the  Special  Commission  were  transferred  to  the  Chief  Justice  for  executing  the  same  as  early  as  possible .  On  2 / 7 / 19 48 ,  another  Fir man  was  issued  by  the  N iz am  directing  that  the  Chief  Justice  before  making  the  final  distribution  of  the  Mat ro oka  should  submit  his  report  through  the  Executive  Council  to  His  Ex alted  High ness  for  his  sanction .  This  direction  was  embodied  in  a  resolution  of  the  Executive  Council  dated  2 / 9 / 19 48 .( 7 )  The  police  action  in  Hyder abad  commenced  soon  after  that  and  it  was  on  25 / 9 / 19 48 ,  after  the  police  action  had  terminated  and  a  Military  Governor  was  placed  in  charge  of  the  Hyder abad  State  that  a  formal  communication  of  the  resolution  mentioned  above  was  made  to  the  Chief  Justice .  Soon  afterwards  on  the  application  of  Ame er unn issa  Beg um  made  to  the  Military  Governor  the  execution  proceedings  before  the  Chief  Justice  were  stayed  by  an  order  dated  16 / 10 / 19 48 .  This  stay  order  was  again  cancelled  on  5 / 11 / 19 48  and  the  execution  proceedings  were  allowed  to  continue .  On  5 / 12 / 19 48  the  Chief  Justice  submitted  his  report  regarding  the  distribution  of  the  Mat ro oka  to  the  Executive  Council .  Strange ly ,  however ,  by  a  Fir man  dated  24 / 2 / 19 49  the  N iz am  pur porting  to  act  under  the  advice  of  the  Military  Governor  directed  that  the  findings  of  the  three  men  Advisory  Committee ,  who  differed  from  the  views  taken  by  the  Special  Commission ,  should  be  given  effect  to .  In  other  words ,  the  claims  of  Mah bo ob  Beg um  and  Kad ir an  Beg um  were  dismissed  and  Ame er unn issa  Beg um  was  directed  to  pay  one  lakh  of  ru pees  to  Fat ima  Beg um  as  the  d ower  due  to  the  latter .  Protest  was  lodged  against  this  decision  by  Mah bo ob  Beg um  and  Kad ir an  Beg um  and  again  a  Fir man  was  issued  by  the  N iz am  under  the  advice  of  the  Military  Governor  on  7 / 9 / 19 49 ,  By  this  Fir man  the  earlier  order  of  24 / 2 / 19 49  was  revoked  and  the  whole  case  was  referred  for  opinion  and  report  to  Sir  George  Sp ence ,  the  Legal  Adviser  to  the  Military  Governor ,  who  was  directed  to  hear  the  parties  and  take  such  further  evidence  as  he  considered  necessary .  The  enqu iry  then  began  before  the  Legal  Adviser  but  neither  party  ad du ced  any  evidence ,  Sir  George  Sp ence  submitted  his  report  on  7 / 1 / 1950 .  The  material  findings  and  recommendations  in  his  report  were  as  follows  : "" 76 .  My  finding  on  the  case  is  that  neither  Mah bo ob  Beg um  nor  Kad ir an  Beg um  was  married  to  the  Naw ab  with  the  result  that  these  ladies  and  their  children  are  not  entitled  to  participate  in  the  distribution  of  the  Mat ro oka .  77 .  If  this  finding  is  accepted ,  the  order  required  for  its  implementation  would  be  an  order  dismissing  the  claims  of  Mah bo ob  Beg um  and  Kad ir an  Beg um  on  the  Mat ro oka  and  directing  Ame er un issa  Beg um  to  pay  one  lakh  of  ru pees  out  of  the  Mat ro oka  to  Fat ima  Beg um  on  account  of  Ha q  Mahar ."" ( 8 )  The  Constitution  of  India  came  into  force  on  26 / 1 / 1950 .  As  Hyder abad  was  integrated  with  the  Indian  Union  and  the  N iz am  lost  the  absolute  power  which  he  could  exercise  previously ,  it  was  no  longer  within  his  competence  to  issue  a  Fir man  on  the  terms  of  the  report  of  Sir  George  Sp ence  and  make  it  legally  binding  on  the  parties .  Rec ourse  was  therefore  had  to  legislation  and  on  24 / 4 / 1950  this  imp ug ned  Act  was  passed  which  purported  to  give  a  legislative  sanction  to  the  findings  in  the  report  of  Sir  George  Sp ence .  The  material  provision  of  the  Act  is  contained  in  S . 2 .  Cl .  ( 1 )  which  lays  down  that  "" the  claims  of  Mah bo ob  Beg um  and  Kad ir an  Beg um  and  of  their  respective  children  to  participate  in  the  distribution  of  the  Mat ro oka  of  the  late  Naw ab  Wal i udd owl a  are  hereby  dismissed "".  The  second  clause  of  this  S .  provides  that  a  sum  of  one  lakh  of  ru pees  shall  be  paid  to  Fat ima  Beg um  on  account  her  Ha q  Mahar .  Under  S .  3 ,  the  decisions  affirmed  in  S .  2  cannot  be  called  in  question  in  any  court  of  law  and  finally  S .  4  provides  that  the  High  Court  of  Hyder abad  shall  on  the  application  of  any  person  interested  in  the  decision  affirmed  in  S .  2 ,  execute  the  said  decision  as  if  it  were  a  decree  passed  by  itself  and  such  person  was  a  decree - holder .  It  is  this  Act  which  has  been  pronounced  to  be  invalid  by  the  High  Court  of  Hyder abad  to  the  extent  that  it  dismiss es  the  claims  of  Mah bo ob  Beg um  and  Kad ir an  Beg um  as  well  as  of  their  children  to  the  personal  estate  of  Naw ab  Wal i udd owl a .( 9 )  It  may  be  conceded  that  before  the  coming  in  of  the  Constitution ,  the  N iz am  of  Hyder abad  practically  enjoyed  unf et tered  sovereign  authority  and  however  much  the  various  Firm ans ,  which  were  issued  by  him  in  connection  with  the  present  dispute ,  may  appear  to  be  cap ric ious  and  arbitrary ,  strictly  speaking  they  were  not  unconstitutional  in  the  sense  that  they  were  beyond  his  competence  as  the  supreme  legislature  in  the  State .  After  the  Constitution  came  into  force  and  prior  to  the  setting  up  of  a  duly  constituted  legislature  in  the  Hyder abad  State ,  the  legislative  authority  undoubtedly  vested  in  the  N iz am  as  the  Raj p ram uk h  of  the  State  under  the  provision  of  Article  385  of  the  Constitution  read  with  the  Presidents  Removal  of  Diff icult ies  Order  212 - A  ( 2 );  but  the  legislative  power  exerc isable  by  the  N iz am  was  a  strictly  limited  power .  The  Raj p ram uk h  was  not  only  to  act  in  conformity  with  the  provision  of  Art .  246  of  the  Constitution  and  keep  within  the  bounds  of  the  legislative  sphere  laid  down  with  reference  to  the  entries  in  the  different  legislative  lists ,  but  the  legislation  must  not  be  in  conflict  with  any  of  the  fundamental  rights  guaranteed  under  Part  III  of  the  Constitution .( 10 )  The  imp ug ned  Act ,  as  its  title  and  pre am ble  show ,  was  passed  with  the  av owed  object  of  terminating  the  disputes  relating  to  succession  to  the  estate  of  the  late  Naw ab  Wal i udd owl a .  Although  in  the  report  of  Sir  George  Sp ence  it  was  held  that  Mah bo ob  Beg um  and  Kad ir an  Beg um  were  not  the  legally  wedd ed  wives  of  the  Naw ab  and  their  children  were  not  legitimate ,  there  was  no  express  declaration  to  that  effect  in  the  operative  portion  of  the  Act  which  merely  lays  down  that  the  claims  of  these  two  ladies  as  well  as  of  their  children  to  participate  in  the  distribution  of  the  Mat ro oka  of  the  late  Naw ab  are  dismissed .  The  legislation  may  be  said  to  relate  to  succession  and  indirectly  to  marriage  also  and  as  such  may  come  within  the  pur view  of  Entry 5 .  List  III  of  the  Seventh  Schedule  to  the  Constitution .  It  has  not  been  argued  by  Mr .  Som ay ya ,  who  appeared  for  the  respondents  that  a  legislation  on  these  topics  must  be  a  general  legislation ;  but  it  has  not  been  disputed  by  either  side  that  no  valid  legislation  could  be  passed  under  these  heads  which  is  discriminatory  in  its  character  and  off ends  against  the  equal  protection  clause  embodied  in  Art .  14  of  the  Constitution .  The  contention  of  the  learned  Attorney - General  is  that  the  legislation  in  the  present  case  does  not  violate  the  principles  of  the  equality  clause  and  he  has  attempted  to  combat  with  much  force  the  decision  of  the  High  Court  on  this  point .  This  is  the  main  question  in  the  case  which  requires  to  be  examined  carefully .( 11 )  The  nature  and  scope  of  the  guarantee  that  is  implied  in  the  equal  protection  clause  of  the  Constitution  have  been  explained  and  discussed  in  more  than  one  decision  of  this  court  and  do  not  require  repetition . ",-4.6334292154645156e-05,-22.499157941134396
"___It  is  well  settled  that  a  legislature  which  has  to  deal  with  diverse  problems  arising  out  of  an  infinite  variety  of  human  relations  must ,  of  necessity ,  have  the  power  of  making  special  laws  to  attain  particular  objects ;  and  for  that  purpose  it  must  have  large  powers  of  selection  or  classification  of  persons  and  things  upon  which  such  laws  are  to  operate .  M ere  differentiation  or  inequality  of  treatment  does  not  "" per  se  amount  discrimination  within  the  inhibition  of  the  equal  protection  clause .  To  attract  the  operation  of  the  clause ,  it  is  necessary  to  show  that  the  selection  or  differentiation  is  unreasonable  or  arbitrary ;  that  it  does  not  rest  on  any  rational  basis  having  regard  to  the  object  which  the  legislature  has  in ",-2.9467460985479885e-05,-14.308906600401373
"view .( 12 )  The  learned  Attorney - General  in  the  course  of  his  argument  laid  considerable  stress  upon  the  decision  of  this  court  in  - Char an jit  Lal  v .  Union  of  India ,  1950  S  C  R  8 69 ,  and  he  attempted  to  call  in  his  aid  the  two  propositions  recognised  and  relied  upon  in  that  decision ,  namely ,  ( 1 )  that  the  presumption  is  always  in  favour  of  the  constitution ality  of  an  enactment  and  ( 2 )  a  law  may  be  constitutional  even  though  it  relates  to  a  single  individual ,  family  or  corporation .  The ",-2.6656324890284777e-05,-12.94386589170291
"___propositions  themselves  may  be  well  founded  but  whether  or  not  they  would  apply  to  a  particular  case  would  depend  upon  the  facts  and  circumstances  of  that  case .  In  Char an jit  L als  case ,  it  is  to  be  noted ,  the  circumstances  were  somewhat  exceptional .  The  legislation  in  that  case  related  to  a  company  which  was  engaged  in  production  of  a  commodity  vit ally  essential  to  the  community ,  and  in  judging  the  reason abl eness  of  the  classification  in  such  cases  the  court  has  undoubtedly  to  look  to  the  social ,  political  and  economic  interest  of  the  community  as  a  whole .  In  doing  so ,  as  Prof .  Willis  observed ,  the  court  will  assume  the  existence  of  any  state  of  facts  which  can  reasonably  be  conceived  of  as  existing  at  the  time  of  legislation  and  capable  of  sustaining  the  classification  made  by  it .( 13 )  In  the  case  before  us  what  the  legislature  has  done  is  to  single  out  two  groups  of  persons  consisting  of  two  ladies  and  their  respective  children  out  of  those  who  claim  to  be  related  to  the  late  Naw ab  Wal i udd owl a  and  prevent  them  from  getting  any  share  in  the  personal  property  of  the  latter  to  which  they  might  be  entitled  under  the  general  law  of  the  land .  They  claim  to  be  wives  and  children  of  the  deceased  and  as  such  entitled  to  have  shares  in  his  personal  estate  and  no  competent  court  of  law  has  as  yet  neg at ived  their  claims  in  this  respect .  On  what  principle  then ,  it  may  be  asked ,  was  the  disability  imposed  upon  these  persons  alone  while  the  claim  of  the  other  claimants  was  accepted ?  Nay ,  the  legislation  goes  further  than  this  and  denies  to  these  specified  individuals  a  right  to  enforce  their  claim  in  a  court  of  law ,  in  accordance  with  the  personal  law  that  governs  the  community  to  which  they  belong .  They ,  in  fact ,  have  been  discriminated  against  from  the  rest  of  the  community  in  respect  of  a  valuable  right  which  the  law  sec ures  to  them  all  and  the  question  is ,  on  what  basis  this  apparently  hostile  and  discriminatory  legislation  can  be ",-4.818995581671367e-05,-23.400237203965382
"supported ? ( 14 )  It  is  not  suggested  that  it  was  for  serving  a  public  purpose  or  securing  some  advantage  to  the  community  as  a  whole  that  the  legislature  chose  in  this  case  to  interfere  with  private  rights .  The  only  purpose  of  the  legislation ,  as  appears  from  the  pre am ble ,  was  to  end  certain  private  disputes .  It  is  true  that  the  quarrel  between  the  two  rival  parties  regarding  succession  to  the  estate  of  the  deceased  Naw ab  was  going  on  since  1938 ;  and  after  several  vic iss itudes ,  for  which  the  N iz am  himself  or  his  Legal  Advis ers  were  primarily  responsible ,  there  was  a  report  prepared  by  the  Legal  Adviser  to  the  State  in  a  particular  way ,  which  contrary  to  the  opinion  given  by  an  earlier  Special  Commission ,  neg at ived  the  claims  of  these  two  ladies  and  their  children .  It  is  also  true  that  because  of  the  introduction  of  the  Constitution  it  was  no  longer  possible  for  the  N iz am  to  issue  a  Fir man  embod ying  this  report .  That  may  be  the  reason  for  passing  this  legislation  but  it  would  not  furnish  any  rational  basis  for  the  discrim inations  that  it  made .  The ",-1.2094577044304556e-05,-5.87292449063012
"___continu ance  of  a  dispute  even  for  a  long  period  of  time  between  two  sets  of  rival  claimants  to  the  property  of  a  private  person  is  not  a  circumstance  of  such  unusual  nature  as  would  invest  a  case  with  special  or  exceptional  features  and  make  it  a  class  by  itself  justifying  its  differentiation  from  all  other  cases  of  succession  disputes .  As  appears  from  the  pre am ble  to  the  Act ,  the  only  ground  for  depri ving  the  two  ladies  and  their  children  of  the  benefits  of  the  ordinary  law  is  the  fact  that  there  was  an  adverse  report  against  them  made  by  the  State  Legal  Adviser .  This  ground  is  itself  arbitrary  and  unreasonable .  The  dispute  regarding  succession  to  the  estate  of  the  Naw ab  was  a  legal  dispute  pure  and  simple  and  without  determination  of  the  points  in  issue  by  a  properly  constituted  judicial  tribunal  a  legislation  based  upon  the  report  of  a  non - judicial  authority  and  made  applicable  to  specific  individuals ,  who  are  deprived  thereby  of  valuable  rights  which  are  enjoyed  by  all  other  persons  occupying  the  same  position  as  themselves ,  does ,  in  our  opinion ,  plainly  come  within  the  constitutional  inhibition  of  Article ",-3.208075406950965e-05,-15.577878049189662
"14 .( 15 )  The  analogy  of  Private  Acts  of  the  British  Parliament ,  to  which  reference  was  made  by  the  learned  Attorney - General  in  the  course  of  his  arguments ,  is  not  at  all  helpful .  The  British  Parliament  enjoys  legislative  omnip ot ence  and  there  are  no  constitutional  limitations  upon  its  authority  or  power .  There  were  indeed  a  few  statutes  passed  by  the  Provincial  Legislature  in  India  during  British  days  which  regulated  succession  to  the  estates  of  certain  prince ly  families .  The  B ij ni  Success ion  Act  ( Act  2  of  1931 )  passed  by  the  Ass am  Legislature  is  an  enactment  of  this  type  and  it  did  shut  out  the  rights  of  certain  persons  who  claimed  the  B ij ni  estate  under  the  Law  of  Inher itance .  But  at  that  time  the  Governor  General  of  India  had  express  authority  under  the  provisions  of  the  Government  of  India  Act ,  1915 ,  to  authorize  the  Provincial  Legisl atures  to  make  laws  regarding  subjects  of  a  private  nature .  Quite  apart  from  this ,  no  question  of  inf raction  of  the  equal  protection  rule  could  arise  in  pre - Const itution  days .  We ",-1.3612559456911549e-05,-6.610031381982188
"___are  not  un mind ful  of  the  fact  that  the  presumption  is  in  favour  of  the  constitution ality  of  an  enactment ;  but  when  on  the  face  at  it  a  piece  of  legislation  is  palp ably  unreasonable  and  discriminatory  and  the  selection  or  classification  made  by  it  cannot  be  justified  on  any  conceivable  or  rational  ground ,  the  court  has  got  to  invalid ate  the  enactment  on  the  ground  of  its  violating  the  equal  protection ",-1.3235657526042216e-05,-6.427014103059594
"clause .( 16 )  The  learned  Attorney - General  contended  before  us  that  the  High  Court  was  wrong  in  holding  that  there  was  a  concluded  decree  in  the  present  case  in  favour  of  respondents  1  to  12  on  the  basis  of  the  recommendations  of  the  Special  Commission ,  and  that  this  decree  was  a  property  within  the  meaning  of  law  of  which  these  respondents  have  been  deprived  by  the  imp ug ned  legislation .  The  paint  is  not  free  from  doubt ,  and  much  could  be  said  on  both  sides .  We  think ,  therefore ,  that  it  would  not  be  proper  on  our  part  to  express  any  opinion  upon  it  in  the  present  appeal .  We  understand  that  the  respondents  have  filed  an  execution  application  in  the  City  Civil  Court  of  Hyder abad  which  has  ordered  that  execution  should  proceed  and  that  objections  have  been  taken  to  this  application  by  the  present  appell ants  who  have  raised  inter  al ia  the  point  that  there  is  no  final  and  effective  decree  which  is  capable  of  execution .  As  the  point  is  still  pending  hearing  by  the  Civil  Court  of  Hyder abad ,  we  do  not  desire  to  influence  their  decision  in  any  way  by  expressing  any  opinion  on  this  matter .  We ",-5.788500751710264e-05,-28.10799228796415
"___only  desire  to  state  that  notwithstanding  the  observations  made  by  the  High  Court  referred  to  above ,  the  question  shall  be  treated  as  an  open  one .  The  applic ability  of  Art .  14  of  the  Constitution  in  the  present  case  is ,  however ,  not  at  all  dependent  upon  the  fact  as  to  whether  or  not  the  respondents  have  already  acquired  property  in  the  shape  of  a  decree .  Their  claim  to  the  estate  of  the  late  Naw ab  which  they  wanted  to  assert  under  the  general  law  of  the  land  is  itself  a  valuable  right ,  and  the  deprivation  of  that  right  by  a  piece  of  discriminatory  legislation  would  be  sufficient  to  bring  the  case  within  the  pur view  of  Art .  14  of  the ",-0.000205937894546417,-100.0
